ui_id,ui_key,symbol,current_text,target_text_th,translation_status,scope_class,current_language,ui_areas,usage_count,definition_kind,source_file,source_line,line_count,control_codes,has_placeholders,width_constraint_status,visual_qa_status,translator_note
SM0216,local:src/battle_message.c:sText_DontLeaveBirch,sText_DontLeaveBirch,PROF. BIRCH: Don't leave me like this!\p,ศ.เบิร์ช: อย่าทิ้งผมไว้แบบนี้!\p,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,332,1,\p,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-225008-phase6-batch05-battle-low-safe-messages: visual QA passed. Batch 05 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0217,local:src/battle_message.c:sText_ButNothingHappened,sText_ButNothingHappened,But nothing happened!,แต่ไม่มีอะไรเกิดขึ้น!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,333,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0218,local:src/battle_message.c:sText_ButItFailed,sText_ButItFailed,But it failed!,แต่ล้มเหลว!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,334,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-212758-phase6-batch03-battle-low-safe-messages: visual QA passed. Batch 03 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0219,local:src/battle_message.c:sText_ItHurtConfusion,sText_ItHurtConfusion,"It hurt itself in its
confusion!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,335,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0220,local:src/battle_message.c:sText_MirrorMoveFailed,sText_MirrorMoveFailed,The MIRROR MOVE failed!,ท่าเลียนแบบล้มเหลว!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,336,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0221,local:src/battle_message.c:sText_StartedToRain,sText_StartedToRain,It started to rain!,ฝนเริ่มตก!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,337,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0222,local:src/battle_message.c:sText_DownpourStarted,sText_DownpourStarted,A downpour started!,ฝนเริ่มตกหนัก!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,338,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0223,local:src/battle_message.c:sText_RainContinues,sText_RainContinues,Rain continues to fall.,ฝนยังคงตกต่อเนื่อง.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,339,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0224,local:src/battle_message.c:sText_DownpourContinues,sText_DownpourContinues,The downpour continues.,ฝนยังคงตกหนัก.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,340,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0225,local:src/battle_message.c:sText_RainStopped,sText_RainStopped,The rain stopped.,ฝนหยุดตกแล้ว.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,341,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0226,local:src/battle_message.c:sText_SandstormBrewed,sText_SandstormBrewed,A sandstorm brewed!,พายุทรายเริ่มก่อตัว!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,342,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0227,local:src/battle_message.c:sText_SandstormRages,sText_SandstormRages,The sandstorm rages.,พายุทรายกำลังโหมกระหน่ำ.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,343,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0228,local:src/battle_message.c:sText_SandstormSubsided,sText_SandstormSubsided,The sandstorm subsided.,พายุทรายสงบลงแล้ว.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,344,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0229,local:src/battle_message.c:sText_SunlightGotBright,sText_SunlightGotBright,The sunlight got bright!,แสงแดดแรงขึ้น!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,345,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0230,local:src/battle_message.c:sText_SunlightStrong,sText_SunlightStrong,The sunlight is strong.,แสงแดดยังคงแรงจ้า.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,346,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-173614-phase6-batch01-battle-weather-messages: preview/build passed; visual QA pending.; GLCC 20260812-173614-phase6-batch01-battle-weather-messages: visual QA passed. Human Visual QA completed: 10/10 QA Gallery pages passed. Thai rendering, spacing, clipping, layout, punctuation, and terminology were visually verified."
SM0231,local:src/battle_message.c:sText_SunlightFaded,sText_SunlightFaded,The sunlight faded.,แสงแดดอ่อนลงแล้ว.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,347,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0232,local:src/battle_message.c:sText_StartedHail,sText_StartedHail,It started to hail!,ลูกเห็บเริ่มตก!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,348,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0233,local:src/battle_message.c:sText_HailContinues,sText_HailContinues,Hail continues to fall.,ลูกเห็บยังคงตกต่อเนื่อง.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,349,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0234,local:src/battle_message.c:sText_HailStopped,sText_HailStopped,The hail stopped.,ลูกเห็บหยุดตกแล้ว.,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,350,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0235,local:src/battle_message.c:sText_FailedToSpitUp,sText_FailedToSpitUp,"But it failed to SPIT UP
a thing!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,351,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0236,local:src/battle_message.c:sText_FailedToSwallow,sText_FailedToSwallow,"But it failed to SWALLOW
a thing!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,352,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0237,local:src/battle_message.c:sText_WindBecameHeatWave,sText_WindBecameHeatWave,"The wind turned into a
HEAT WAVE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,353,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0238,local:src/battle_message.c:sText_StatChangesGone,sText_StatChangesGone,"All stat changes were
eliminated!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,354,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0239,local:src/battle_message.c:sText_CoinsScattered,sText_CoinsScattered,Coins scattered everywhere!,เหรียญกระจายไปทั่ว!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,355,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0240,local:src/battle_message.c:sText_TooWeakForSubstitute,sText_TooWeakForSubstitute,"It was too weak to make
a SUBSTITUTE!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,356,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0241,local:src/battle_message.c:sText_SharedPain,sText_SharedPain,"The battlers shared
their pain!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,357,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0242,local:src/battle_message.c:sText_BellChimed,sText_BellChimed,A bell chimed!,เสียงกระดิ่งก้อง!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,358,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0243,local:src/battle_message.c:sText_FaintInThree,sText_FaintInThree,"All affected POKéMON will
faint in three turns!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,359,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0244,local:src/battle_message.c:sText_NoPPLeft,sText_NoPPLeft,"There's no PP left for
this move!\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,360,2,\p,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0245,local:src/battle_message.c:sText_ButNoPPLeft,sText_ButNoPPLeft,"But there was no PP left
for the move!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,361,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0246,local:src/battle_message.c:sText_PlayerUsedItem,sText_PlayerUsedItem,"{B_PLAYER_NAME} used
{B_LAST_ITEM}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,461,2,{B_PLAYER_NAME}; {B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0247,local:src/battle_message.c:sText_WallyUsedItem,sText_WallyUsedItem,"WALLY used
{B_LAST_ITEM}!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,462,2,{B_LAST_ITEM},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0248,local:src/battle_message.c:sText_TrainerBlockedBall,sText_TrainerBlockedBall,The TRAINER blocked the BALL!,เทรนเนอร์ปัดบอลออกไป!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,464,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0249,local:src/battle_message.c:sText_DontBeAThief,sText_DontBeAThief,Don't be a thief!,อย่าเป็นหัวขโมย!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,465,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0250,local:src/battle_message.c:sText_ItDodgedBall,sText_ItDodgedBall,"It dodged the thrown BALL!
This POKéMON can't be caught!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,466,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0251,local:src/battle_message.c:sText_YouMissedPkmn,sText_YouMissedPkmn,You missed the POKéMON!,คุณพลาดโปเกมอน!,proof_passed,system_message,english,BATTLE;BATTLE_SYSTEM,1,c_u8,src/battle_message.c,467,1,,no,pending_usage_to_window_mapping,proof_passed,"GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: preview/build passed; visual QA pending.; GLCC 20260812-215100-phase6-batch04-battle-low-safe-messages: visual QA passed. Batch 04 QA Gallery reviewed: 10/10 pages passed. All selected strings were verified for correct Thai font rendering, spacing, clipping, layout, punctuation, placeholders, and terminology consistency."
SM0252,local:src/battle_message.c:sText_PkmnBrokeFree,sText_PkmnBrokeFree,"Oh, no!
The POKéMON broke free!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,468,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0253,local:src/battle_message.c:sText_ItAppearedCaught,sText_ItAppearedCaught,"Aww!
It appeared to be caught!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,469,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0254,local:src/battle_message.c:sText_AarghAlmostHadIt,sText_AarghAlmostHadIt,"Aargh!
Almost had it!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,470,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0255,local:src/battle_message.c:sText_ShootSoClose,sText_ShootSoClose,"Shoot!
It was so close, too!",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,471,2,,no,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0256,local:src/battle_message.c:sText_GotchaPkmnCaughtPlayer,sText_GotchaPkmnCaughtPlayer,"Gotcha!
{B_OPPONENT_MON1_NAME} was caught!{WAIT_SE}{PLAY_BGM MUS_CAUGHT}\p",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,472,2,{B_OPPONENT_MON1_NAME}; {WAIT_SE}; {PLAY_BGM MUS_CAUGHT}; \p,yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
SM0257,local:src/battle_message.c:sText_GotchaPkmnCaughtWally,sText_GotchaPkmnCaughtWally,"Gotcha!
{B_OPPONENT_MON1_NAME} was caught!{WAIT_SE}{PLAY_BGM MUS_CAUGHT}{PAUSE 127}",,pending,system_message,english,BATTLE_SYSTEM,1,c_u8,src/battle_message.c,473,2,{B_OPPONENT_MON1_NAME}; {WAIT_SE}; {PLAY_BGM MUS_CAUGHT}; {PAUSE 127},yes,pending_usage_to_window_mapping,pending,phase6_group=canonical_table
