id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes,scope_group,scope_subgroup,policy,scope_status,canonical_tracker,reason,scope_decision,scope_decision
dlg_b62c76a83db667d6,trainer,trainer_dialogue,,,,,src/strings.c,1465,gJPText_NewTrainerHasComeToHoenn,あらたな　トレーナーが\nホウエンに　やってきた！,"あらたな　トレーナーが
ホウエンに　やってきた！",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
dlg_7ee1cd6451fe2c1a,trainer,trainer_dialogue,,,,,src/strings.c,1608,gEasyChatGroupName_Trainer,TRAINER,TRAINER,,untranslated,,,dup_00784,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_4e1de27bb709966d,trainer,trainer_dialogue,,,,,src/strings.c,1771,gText_NewTrainerReceived,A new TRAINER has arrived.,A new TRAINER has arrived.,,untranslated,,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_7a75e2ee1c35da97,trainer,trainer_dialogue,,,,,src/strings.c,1783,gText_CantAcceptCardFromTrainer,You can't accept a WONDER CARD\nfrom this TRAINER.,"You can't accept a WONDER CARD
from this TRAINER.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_3e446d9f5d566aee,trainer,trainer_dialogue,,,,,src/strings.c,1785,gText_CantAcceptNewsFromTrainer,You can't accept WONDER NEWS\nfrom this TRAINER.,"You can't accept WONDER NEWS
from this TRAINER.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_0256cca6917b809f,trainer,trainer_dialogue,,,,,src/strings.c,1805,gText_OtherTrainerHasCard,The other TRAINER has the same\nWONDER CARD already.,"The other TRAINER has the same
WONDER CARD already.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d52dd9ede51a36aa,trainer,trainer_dialogue,,,,,src/strings.c,1807,gText_OtherTrainerHasNews,The other TRAINER has the same\nWONDER NEWS already.,"The other TRAINER has the same
WONDER NEWS already.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_ddca7ab914b5bdc9,trainer,trainer_dialogue,,,,,src/strings.c,1809,gText_OtherTrainerHasStamp,The other TRAINER has the same\nSTAMP already.,"The other TRAINER has the same
STAMP already.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_1608dc547c0739bd,trainer,trainer_dialogue,,,,,src/strings.c,1811,gText_OtherTrainerCanceled,The other TRAINER canceled\ncommunication.,"The other TRAINER canceled
communication.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_449f09c5a1dbffe7,trainer,trainer_dialogue,,,,,src/strings.c,1813,gText_CantSendGiftToTrainer,You can't send a MYSTERY GIFT to\nthis TRAINER.,"You can't send a MYSTERY GIFT to
this TRAINER.",,untranslated,\n,,,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_ea7937a23343bfa4,trainer,trainer_dialogue,,,,,src/strings.c,1853,gText_TrainerHill1F,1F,1F,,untranslated,,,dup_00007,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_d43bc2f315fab8a7,trainer,trainer_dialogue,,,,,src/strings.c,1854,gText_TrainerHill2F,2F,2F,,untranslated,,,dup_00009,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c8fb388d3e44a04f,trainer,trainer_dialogue,,,,,src/strings.c,1855,gText_TrainerHill3F,3F,3F,,untranslated,,,dup_00010,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_c757ce6ec9747c19,trainer,trainer_dialogue,,,,,src/strings.c,1856,gText_TrainerHill4F,4F,4F,,untranslated,,,dup_00011,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,TRANSLATE,TRANSLATE
dlg_3210c8f6cbf5c9fa,trainer,trainer_dialogue,,,,,src/trainer_card.c,1227,sText_HofTime,{STR_VAR_1}:{STR_VAR_2}:{STR_VAR_3},{STR_VAR_1}:{STR_VAR_2}:{STR_VAR_3},,untranslated,{STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3},{STR_VAR_1} | {STR_VAR_2} | {STR_VAR_3},,,Trainer,Spoken Trainer Dialogue,HOLD_FOR_SCOPE_DECISION,HOLD,Phase F Trainer Waves,Not spoken Trainer dialogue; removed from locked Trainer scope.,PRESERVE_DATA,PRESERVE_DATA
