id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_b031538d4a13c3db,optional_npc,,,Route111_WinstrateFamilysHouse,Route111 WinstrateFamilysHouse,,data/maps/Route111_WinstrateFamilysHouse/scripts.inc,66,Route111_WinstrateFamilysHouse_Text_LikeYouToHaveMachoBrace,"We use this MACHO BRACE to more\neffectively strengthen our POKéMON\lin training.\pSince you've beaten all of us here,\nI don't know if you need it, but we\lwould like you to have our MACHO BRACE.$","We use this MACHO BRACE to more
effectively strengthen our POKéMON
in training.
[PAGE]
Since you've beaten all of us here,
I don't know if you need it, but we
would like you to have our MACHO BRACE.",,untranslated,\n | \l | \p | \n | \l,,,Main-story status is not proven by static source evidence.
dlg_c751f99158262127,optional_npc,,,Route111_WinstrateFamilysHouse,Route111 WinstrateFamilysHouse,,data/maps/Route111_WinstrateFamilysHouse/scripts.inc,78,Route111_WinstrateFamilysHouse_Text_StrongerFamilyMembers,Mommy is stronger than Daddy.\pI'm stronger than Mommy.\pAnd Grandma's stronger than me!\pBut my big brother is even stronger\nthan Grandma.$,"Mommy is stronger than Daddy.
[PAGE]
I'm stronger than Mommy.
[PAGE]
And Grandma's stronger than me!
[PAGE]
But my big brother is even stronger
than Grandma.",,untranslated,\p | \p | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_dc9f2ec3b21b1660,optional_npc,,,Route111_WinstrateFamilysHouse,Route111 WinstrateFamilysHouse,,data/maps/Route111_WinstrateFamilysHouse/scripts.inc,85,Route111_WinstrateFamilysHouse_Text_GrandsonStrong,"There's no question that you're strong.\pBut if you were to battle my grandson,\nyou'd end up crying in frustration.\pHe's much stronger than any TRAINER\nour family knows.\pHe must be challenging the POKéMON\nLEAGUE CHAMPION by now.\pKnowing my grandson, he could be the\nCHAMPION already!$","There's no question that you're strong.
[PAGE]
But if you were to battle my grandson,
you'd end up crying in frustration.
[PAGE]
He's much stronger than any TRAINER
our family knows.
[PAGE]
He must be challenging the POKéMON
LEAGUE CHAMPION by now.
[PAGE]
Knowing my grandson, he could be the
CHAMPION already!",,untranslated,\p | \n | \p | \n | \p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_b565003abfebb8a4,optional_npc,,,Route111_WinstrateFamilysHouse,Route111 WinstrateFamilysHouse,,data/maps/Route111_WinstrateFamilysHouse/scripts.inc,96,Route111_WinstrateFamilysHouse_Text_GrandsonStrongShort,"My grandson must be challenging the\nPOKéMON LEAGUE CHAMPION by now.\pKnowing my grandson, he could be the\nCHAMPION already!$","My grandson must be challenging the
POKéMON LEAGUE CHAMPION by now.
[PAGE]
Knowing my grandson, he could be the
CHAMPION already!",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_da97f32d0a562229,optional_npc,,,Route112,Route112,,data/maps/Route112/scripts.inc,108,Route112_Text_LeaderGoingToAwakenThing,"Hey, man, is our leader really going\nto awaken that thing?$","Hey, man, is our leader really going
to awaken that thing?",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_d0b654ca65a8caba,optional_npc,,,Route112,Route112,,data/maps/Route112/scripts.inc,112,Route112_Text_YeahWeNeedMeteorite,"Sounds like it, yeah. But I heard\nwe need a METEORITE to do it.$","Sounds like it, yeah. But I heard
we need a METEORITE to do it.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_450ae673c22b5105,optional_npc,,,Route112,Route112,,data/maps/Route112/scripts.inc,116,Route112_Text_OhThatsWhyCrewWentToFallarbor,"Oh, I get it now. That's why the rest\nof the crew went out to FALLARBOR.$","Oh, I get it now. That's why the rest
of the crew went out to FALLARBOR.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_6fa67dddde7b9a57,optional_npc,,,Route112,Route112,,data/maps/Route112/scripts.inc,120,Route112_Text_CantLetAnyonePassUntilTheyreBack,"You got it. And until they come back,\nwe're not to let anyone pass, right.$","You got it. And until they come back,
we're not to let anyone pass, right.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_c68f0b27f646ce4e,optional_npc,,,Route112,Route112,,data/maps/Route112/scripts.inc,124,Route112_Text_NotEasyToGetBackToLavaridge,"Eh, I'd like to get to MAUVILLE, but if\nI went down these ledges, it'd be no\leasy matter to get back to LAVARIDGE.$","Eh, I'd like to get to MAUVILLE, but if
I went down these ledges, it'd be no
easy matter to get back to LAVARIDGE.",,untranslated,\n | \l,,,Main-story status is not proven by static source evidence.
dlg_e0b72b31f1e3a02c,sign,,,Route112,Route112,,data/maps/Route112/scripts.inc,138,Route112_Text_RouteSignLavaridge,ROUTE 112\n{LEFT_ARROW} LAVARIDGE TOWN$,"ROUTE 112
{LEFT_ARROW} LAVARIDGE TOWN",,untranslated,\n | {LEFT_ARROW},,,
dlg_1e3f035fa57a68b0,optional_npc,,,Route112_CableCarStation,Route112 CableCarStation,,data/maps/Route112_CableCarStation/scripts.inc,85,Route112_CableCarStation_Text_CableCarReadyGetOn,The CABLE CAR is ready to go up.\nWould you like to be on it?$,"The CABLE CAR is ready to go up.
Would you like to be on it?",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_05150979174e2a9c,optional_npc,,,Route112_CableCarStation,Route112 CableCarStation,,data/maps/Route112_CableCarStation/scripts.inc,89,Route112_CableCarStation_Text_StepThisWay,Please step this way.$,Please step this way.,,untranslated,,,dup_00609,Main-story status is not proven by static source evidence.
dlg_c0e25a758b4cf643,optional_npc,,,Route112_CableCarStation,Route112 CableCarStation,,data/maps/Route112_CableCarStation/scripts.inc,92,Route112_CableCarStation_Text_RideAnotherTime,Please ride with us another time.$,Please ride with us another time.,,untranslated,,,dup_00607,Main-story status is not proven by static source evidence.
dlg_803a3c0af7fdacc7,optional_npc,,,Route113,Route113,,data/maps/Route113/scripts.inc,135,Route113_Text_AshCanBeFashionedIntoGlass,Wahahaha! Today's technology is a\nwondrous thing!\pTake this volcanic ash here.\nIt can be fashioned into glass.$,"Wahahaha! Today's technology is a
wondrous thing!
[PAGE]
Take this volcanic ash here.
It can be fashioned into glass.",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_1c49f365b7a0f920,optional_npc,,,Route113,Route113,,data/maps/Route113/scripts.inc,141,Route113_Text_FunWalkingThroughAsh,It's fun walking through the volcano's\nashes on the ground and grass.\pYou can see where you walked--it's\nreally neat!$,"It's fun walking through the volcano's
ashes on the ground and grass.
[PAGE]
You can see where you walked--it's
really neat!",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_74600cb7e728b812,sign,,,Route113,Route113,,data/maps/Route113/scripts.inc,147,Route113_Text_RouteSign111,ROUTE 113\n{RIGHT_ARROW} ROUTE 111$,"ROUTE 113
{RIGHT_ARROW} ROUTE 111",,untranslated,\n | {RIGHT_ARROW},,,
dlg_0a60fb3b72b63199,sign,,,Route113,Route113,,data/maps/Route113/scripts.inc,151,Route113_Text_RouteSignFallarbor,ROUTE 113\n{LEFT_ARROW} FALLARBOR TOWN$,"ROUTE 113
{LEFT_ARROW} FALLARBOR TOWN",,untranslated,\n | {LEFT_ARROW},,,
dlg_88e9b12dc41b9bec,trainer,trainer_dialogue,,Route113,Route113,,data/maps/Route113/scripts.inc,155,Route113_Text_TrainerTipsRegisterKeyItems,TRAINER TIPS\pYou may register one of the KEY ITEMS\nin your BAG as SELECT.\pSimply press SELECT to use\nthe registered item conveniently.$,"TRAINER TIPS
[PAGE]
You may register one of the KEY ITEMS
in your BAG as SELECT.
[PAGE]
Simply press SELECT to use
the registered item conveniently.",,untranslated,\p | \n | \p | \n,,,
dlg_a2fa84bc2787c8b9,sign,,,Route113,Route113,,data/maps/Route113/scripts.inc,162,Route113_Text_GlassWorkshopSign,GLASS WORKSHOP\n“Turning Volcanic Ash into Glass Items”$,"GLASS WORKSHOP
“Turning Volcanic Ash into Glass Items”",,untranslated,\n,,,
dlg_7e963b0c86841a2a,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,292,Route113_GlassWorkshop_Text_GoCollectAshWithThis,"This area is covered in volcanic ash,\nhuff-puff!\pI'm specially gifted, huff-puff.\pI make glass out of volcanic ash\nand make items, huff-puff.\pGo collect ashes with this, huff-puff.$","This area is covered in volcanic ash,
huff-puff!
[PAGE]
I'm specially gifted, huff-puff.
[PAGE]
I make glass out of volcanic ash
and make items, huff-puff.
[PAGE]
Go collect ashes with this, huff-puff.",,untranslated,\n | \p | \p | \n | \p,,,Main-story status is not proven by static source evidence.
dlg_c6e9aa48638e19a1,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,300,Route113_GlassWorkshop_Text_ExplainSootSack,"Just take that SOOT SACK and walk\nthrough piles of ash, huff-puff.\pAnd it will fill up with the volcanic ash,\nhuff-puff.\pOnce you think you've collected a good\namount, come see me, huff-puff.$","Just take that SOOT SACK and walk
through piles of ash, huff-puff.
[PAGE]
And it will fill up with the volcanic ash,
huff-puff.
[PAGE]
Once you think you've collected a good
amount, come see me, huff-puff.",,untranslated,\n | \p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_e91b2eb3a741ec55,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,308,Route113_GlassWorkshop_Text_LetsSeeCollectedAshes,"Have you collected ashes, huff-puff?\nLet me see, huff-puff.$","Have you collected ashes, huff-puff?
Let me see, huff-puff.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_ab1d76c871fc3b53,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,312,Route113_GlassWorkshop_Text_NotEnoughAshNeedX,"Hmmm…\nThere's not enough ash here, huff-puff.\lI can't make glass with this, huff-puff.\pLet's see… {STR_VAR_1} is the number of steps\nyou'll need to walk for me to make you\la BLUE FLUTE, huff-puff.$","Hmmm…
There's not enough ash here, huff-puff.
I can't make glass with this, huff-puff.
[PAGE]
Let's see… {STR_VAR_1} is the number of steps
you'll need to walk for me to make you
a BLUE FLUTE, huff-puff.",,untranslated,\n | \l | \p | {STR_VAR_1} | \n | \l,{STR_VAR_1},,Main-story status is not proven by static source evidence.
dlg_38f354b66b38e516,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,320,Route113_GlassWorkshop_Text_WhichGlassItemWoudYouLike,"Oh!\nYou've got a lot of ashes, huff-puff!\pI'll make you a glass item, huff-puff!\nWhich one would you like, huff-puff?$","Oh!
You've got a lot of ashes, huff-puff!
[PAGE]
I'll make you a glass item, huff-puff!
Which one would you like, huff-puff?",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_91898e5bca7ad908,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,326,Route113_GlassWorkshop_Text_IsThatTheItemForYou,"A {STR_VAR_1}, huff-puff?\nIs that the one for you, huff-puff?$","A {STR_VAR_1}, huff-puff?
Is that the one for you, huff-puff?",,untranslated,{STR_VAR_1} | \n,{STR_VAR_1},,Main-story status is not proven by static source evidence.
dlg_0d0934f47525651e,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,330,Route113_GlassWorkshop_Text_WhichWouldYouLike,"Which one would you like, huff-puff?$","Which one would you like, huff-puff?",,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_2081bced63e9aad1,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,333,Route113_GlassWorkshop_Text_IllMakeItemForYou,"A {STR_VAR_1} it is, then, huff-puff!\pOkay! I'll make it for you, huff-puff.\nJust wait a little while, huff-puff.$","A {STR_VAR_1} it is, then, huff-puff!
[PAGE]
Okay! I'll make it for you, huff-puff.
Just wait a little while, huff-puff.",,untranslated,{STR_VAR_1} | \p | \n,{STR_VAR_1},,Main-story status is not proven by static source evidence.
dlg_04bcc2f5e2dea9a8,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,338,Route113_GlassWorkshop_Text_NotEnoughAshToMakeItem,"A {STR_VAR_1}, huff-puff?\pThere's not enough ash here to make\nthat, though, huff-puff.\pLet's see… {STR_VAR_2} is the number of steps\nyou'll need to walk through volcanic ash\lfor me to make that item, huff-puff.\pWhich item would you rather have me\nmake instead, huff-puff?$","A {STR_VAR_1}, huff-puff?
[PAGE]
There's not enough ash here to make
that, though, huff-puff.
[PAGE]
Let's see… {STR_VAR_2} is the number of steps
you'll need to walk through volcanic ash
for me to make that item, huff-puff.
[PAGE]
Which item would you rather have me
make instead, huff-puff?",,untranslated,{STR_VAR_1} | \p | \n | \p | {STR_VAR_2} | \n | \l | \p | \n,{STR_VAR_1} | {STR_VAR_2},,Main-story status is not proven by static source evidence.
dlg_096699e1ce526925,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,348,Route113_GlassWorkshop_Text_AllThatAshButDontWantAnything,"You've collected all that ash, but you\ndon't want anything, huff-puff?$","You've collected all that ash, but you
don't want anything, huff-puff?",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_5d89a108e667f1d4,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,352,Route113_GlassWorkshop_Text_IveFinishedGlassItem,"Ah, I've finished your {STR_VAR_1}.\nTake it, huff-puff.$","Ah, I've finished your {STR_VAR_1}.
Take it, huff-puff.",,untranslated,{STR_VAR_1} | \n,{STR_VAR_1},,Main-story status is not proven by static source evidence.
dlg_2194fef561fba771,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,356,Route113_GlassWorkshop_Text_NoRoomInBag,"Oh?\nYou've no room in your BAG, huff-puff.\pI'll hold on to it, so come back later,\nhuff-puff.$","Oh?
You've no room in your BAG, huff-puff.
[PAGE]
I'll hold on to it, so come back later,
huff-puff.",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_dd7c775d31ff241a,interaction,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,362,Route113_GlassWorkshop_Text_NoRoomInPC,"Oh?\nYou've no room in your PC, huff-puff?\pI'll hold on to it, so come back later,\nhuff-puff.$","Oh?
You've no room in your PC, huff-puff?
[PAGE]
I'll hold on to it, so come back later,
huff-puff.",,untranslated,\n | \p | \n,,,
dlg_f3a08af6c3c52cbc,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,368,Route113_GlassWorkshop_Text_HaventGotYourSootSack,"Hah? You haven't got your SOOT SACK\nwith you, huff-puff.\pYou have to keep it with you to collect\nvolcanic ash, huff-puff.$","Hah? You haven't got your SOOT SACK
with you, huff-puff.
[PAGE]
You have to keep it with you to collect
volcanic ash, huff-puff.",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_ad03343f5b8af2ee,optional_npc,,,Route113_GlassWorkshop,Route113 GlassWorkshop,,data/maps/Route113_GlassWorkshop/scripts.inc,374,Route113_GlassWorkshop_Text_FunToBlowGlassFlute,It's fun to blow a glass flute while\nmy boss is talking.\pHuff-huff! Puff-puff!$,"It's fun to blow a glass flute while
my boss is talking.
[PAGE]
Huff-huff! Puff-puff!",,untranslated,\n | \p,,,Main-story status is not proven by static source evidence.
dlg_e451f8016b9633eb,optional_npc,,,Route114,Route114,,data/maps/Route114/scripts.inc,178,Route114_Text_AllMyMonDoesIsRoarTakeThis,"All my POKéMON does is ROAR…\nNo one dares to come near me…\pSigh… If you would, please take\nthis TM away…$","All my POKéMON does is ROAR…
No one dares to come near me…
[PAGE]
Sigh… If you would, please take
this TM away…",,untranslated,\n | \p | \n,,,Main-story status is not proven by static source evidence.
dlg_1abdafae68a884ab,optional_npc,,,Route114,Route114,,data/maps/Route114/scripts.inc,184,Route114_Text_ExplainRoar,TM05 contains ROAR.\nA ROAR sends POKéMON scurrying.$,"TM05 contains ROAR.
A ROAR sends POKéMON scurrying.",,untranslated,\n,,,Main-story status is not proven by static source evidence.
dlg_0957470a31a0d4a2,optional_npc,,,Route114,Route114,,data/maps/Route114/scripts.inc,188,Route114_Text_Poochyena,Bow! Bowwow!$,Bow! Bowwow!,,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_4e2ff93eed0e63b5,sign,,,Route114,Route114,,data/maps/Route114/scripts.inc,191,Route114_Text_MeteorFallsSign,METEOR FALLS\nRUSTBORO CITY THROUGH HERE$,"METEOR FALLS
RUSTBORO CITY THROUGH HERE",,untranslated,\n,,,
dlg_70585174f8f6246b,sign,,,Route114,Route114,,data/maps/Route114/scripts.inc,195,Route114_Text_FossilManiacsHouseSign,FOSSIL MANIAC'S HOUSE\n“Fossils gratefully accepted!”$,"FOSSIL MANIAC'S HOUSE
“Fossils gratefully accepted!”",,untranslated,\n,,,
dlg_b79dc5bf9e8a54e8,optional_npc,,,Route114,Route114,,data/maps/Route114/scripts.inc,199,Route114_Text_LanettesHouse,LANETTE'S HOUSE$,LANETTE'S HOUSE,,untranslated,,,,Main-story status is not proven by static source evidence.
dlg_52c8f03e2dc2f3fe,optional_npc,,,Route114_FossilManiacsHouse,Route114 FossilManiacsHouse,,data/maps/Route114_FossilManiacsHouse/scripts.inc,32,Route114_FossilManiacsHouse_Text_HaveThisToDigLikeMyBrother,"My big brother's the FOSSIL MANIAC…\nHe's a nice guy who loves FOSSILS…\pHe loves digging holes, too…\nHe dug this hole by himself…\pYou can have this, so you can DIG\nholes just like my big brother…$","My big brother's the FOSSIL MANIAC…
He's a nice guy who loves FOSSILS…
[PAGE]
He loves digging holes, too…
He dug this hole by himself…
[PAGE]
You can have this, so you can DIG
holes just like my big brother…",,untranslated,\n | \p | \n | \p | \n,,,Main-story status is not proven by static source evidence.
